2	117.963834688692
2	231.27229899081294
2	259.5345095850437
1	461.282595282141
1	489.8200085774562
1	509.6377476142306
2	542.6511831462394
1	619.894883549945
2	1108.8363525374675
1	1160.5118804398467
1	1171.810959470208
1	1389.4916138697224
1	1429.592018380294
2	1675.010889579799
1	1705.4827507562402
1	1721.4299252354624
1	1834.5069397577565
1	1972.392253017056
2	2326.1514046087495
2	2411.074118085825
2	2439.3905891808818
2	2467.726133555044
1	2493.5845324165452
1	2501.6002472097025
1	2542.6807537676277
1	2881.78760913089
1	2894.606072583339
1	2973.725709581144
1	3053.6250321648636
1	3111.7766895602963
1	3189.542310824529
2	3203.8283475573016
1	3339.557390279377
2	3486.8740112779183
1	3514.6730861849246
2	3571.797445556793
1	3641.7646320790373
1	3786.5035476597327
2	3798.304265158431
2	3883.199013398174
2	4053.04180349101
1	4190.683184106467
1	4340.520294272605
1	4398.569270954985
2	4449.4411241017915
2	4506.0294433205145
1	4636.675582316145
1	4656.621407126651
1	4714.911901074834
1	4730.82166416071
