2	198.05788015628733
2	220.91968657161584
2	243.88819280026618
1	509.23736555692085
1	511.1708070209248
1	539.6987433693445
2	564.6397847148093
1	669.5785997866343
1	1110.4415370816403
2	1114.4658690943052
1	1171.9280310255529
1	1389.2615879839059
1	1429.3562144935995
2	1664.2636376272792
1	1705.3639027994047
1	1721.4237081422168
1	1834.5841567093685
1	1972.6555057564537
2	2328.6409979547443
2	2397.378035383154
2	2443.2139478525633
2	2466.077116225346
1	2542.7760245931213
1	2543.321257760083
1	2551.2653488215574
1	2931.701232419945
1	2944.340898208606
1	3023.649693996288
1	3053.7525608918972
1	3161.7092009014978
1	3189.326610476457
2	3222.0829119245363
1	3339.7898116176734
2	3497.0983483783302
1	3514.828907832587
2	3565.696491051234
1	3641.8648084889737
1	3786.6683868839573
2	3817.7790176949284
2	3840.6367685955124
2	4046.783944732218
1	4240.5256721244095
1	4340.622470086792
1	4398.352133939471
2	4459.1669871400845
2	4482.060594781872
1	4636.843324708421
1	4656.560433302327
1	4764.617212547215
1	4780.613339700212
