1	80.56302465858461
2	100.6941612468272
2	129.53112728538298
2	129.58421728532036
2	129.6816813629609
2	129.71448996682736
2	129.76877843019963
2	129.82329191468804
2	129.82620901076916
2	129.82796476449968
2	129.89257876922585
1	150.45069389348276
1	150.76039450235538
2	158.45530254182398
2	158.52564657713745
2	158.54496607619905
2	158.62836885231283
2	158.72073397968003
2	158.7887846847228
2	158.79070805679126
2	158.8102096927786
2	158.85863196575352
1	160.57491634718912
1	181.18761632712108
2	187.3371176450728
2	187.48050826750256
2	187.6303345281861
2	187.75583555497644
2	187.83112661058067
1	200.0867460570513
1	200.78949210055305
2	216.3160275756655
2	216.34108472980117
1	230.66007060739759
2	245.16561499251614
1	250.14678502516972
1	250.582919170975
1	250.98901598465483
1	251.16701916755508
2	274.10286170279704
2	274.18143617068944
2	274.1984597672827
