2	107.08034263569492
2	117.14771311383151
2	226.2171057027004
2	226.25639866576466
2	234.97318078306319
2	258.4829693918029
1	459.2955010894996
1	461.11695045932544
1	489.6437424955753
1	509.6106176851857
1	511.23485205168805
2	535.8488031644065
1	539.8518517335245
2	541.0756305536918
1	619.5214850597409
1	669.5390101187061
2	1106.394823924256
2	1107.6267572183901
1	1110.4497572147964
1	1121.847993575164
1	1160.6032648572207
1	1172.0674713890235
1	1379.3719842358241
1	1389.2388196815627
1	1389.530902171558
1	1429.5850446864933
2	1655.4833930152186
1	1671.443896474372
2	1695.23660653223
1	1705.218507214265
1	1705.7636613737557
1	1721.5630097149935
1	1784.5849924715344
1	1834.6834628880576
1	1922.624675445327
1	1972.753634702853
2	2322.4349712409603
2	2331.1888903668755
2	2393.935608140345
2	2401.9428388033984
2	2402.0279746994456
2	2417.7311246611425
2	2425.4410950845127
2	2441.5233589431377
1	2492.8277413810306
1	2493.2427043037374
1	2501.3179682780997
1	2542.965119294981
1	2543.41540787575
1	2551.4259847411417
1	2881.6218978282045
1	2894.351747235423
1	2931.6433439887205
1	2944.422852206528
1	2973.5851519033376
1	3003.921843843258
1	3023.7032878988093
1	3053.8819865806904
1	3111.7322007892717
1	3161.886722294513
2	3179.0504597427857
1	3189.2342424119943
1	3189.741839864408
2	3203.7592202963174
1	3289.7514605558868
1	3339.950756855639
2	3461.659605593455
1	3464.7920093823745
2	3465.768651968204
1	3515.0262340865147
2	3561.1278720284654
2	3579.469674216287
1	3591.265768148628
1	3591.8276734117208
1	3736.5355222681546
1	3786.7307882666883
2	3791.4559418591252
2	3799.299136953964
2	3838.509735566474
2	3846.8889465484435
2	4026.9700929547557
2	4037.5151839886607
1	4190.527690323212
1	4240.7079501773605
1	4290.719573996325
1	4340.851059596019
1	4398.196890941291
1	4398.769508834877
2	4450.973556627605
2	4466.28491213544
2	4474.449952924562
2	4490.212585015395
1	4586.772790066815
1	4606.499408496288
1	4636.929246785163
1	4656.649730520987
1	4714.623197496882
1	4730.506938169451
1	4764.826680406603
1	4780.6992167707185
