2	100.29226027175838
2	100.34651754827418
2	100.43715795447095
2	100.5289982427227
2	100.55904627157304
2	100.56140670427644
2	100.83914229029187
2	100.87162912321328
2	100.97284229049059
2	101.26218515752474
2	101.59903642607684
2	101.69898554528541
2	102.04720566473375
2	102.11109897886234
2	102.11212340523053
2	102.12716070103114
2	102.17368538322272
2	102.25781981192085
2	102.27725178712599
2	102.29262800455764
2	102.32271572718088
2	102.42440356196411
2	102.4325571678383
2	102.43811456002112
2	102.44033980964898
2	102.50684298137617
2	102.54649047237092
2	102.54935342668341
2	102.68405436205384
2	102.71306267651198
2	102.7244783965386
2	102.88764590981492
2	102.94625224349427
2	102.99294581121949
2	102.99946009879615
2	103.00577315657439
2	103.03974147881432
2	103.08985744635427
2	103.14323636405548
2	103.18666096188076
2	103.2084940348502
2	103.22353433412079
2	103.29401064796318
2	103.422088060559
2	103.44211594553867
2	103.44689272158232
2	103.47726936783103
2	103.58879533027945
2	103.59993505851749
2	103.65817056333108
2	103.66501066294228
2	103.66968058693976
2	103.74935323016268
2	103.79297887891919
2	103.81712139151502
2	103.82688198382696
2	103.87144339858007
2	103.8824556261502
2	103.91970446283744
2	104.08873995285175
2	104.09180341408387
2	104.10557423639929
2	104.15453005190173
2	104.1668098958502
2	104.27446018988952
2	104.28590067889968
2	104.31198292630263
2	104.53720196941217
2	104.62392076634197
2	104.65004774597112
2	104.67333392478436
2	104.77730229863542
2	104.78191057456601
2	104.79146263965934
2	104.82516108950253
2	104.85058621514835
2	104.91601749221688
2	104.94304332702676
2	105.02621977486922
2	105.0447062900858
2	105.11390848537829
2	105.12144330839422
2	105.14357306458146
2	105.14489799003762
2	105.16856674572342
2	105.18519364509575
2	105.21099792089672
2	105.24710349618525
2	105.26546565449192
2	105.37111033059163
2	105.46595914274936
2	105.46871583895734
2	105.47309065079104
2	105.57660470156007
2	105.69340559121724
2	105.71035502420625
2	105.71650196059835
2	105.86232124266799
2	105.94870522827999
2	105.99709944587981
2	106.11916694836812
2	106.19562451075359
2	106.21820973345773
2	106.22122952927916
2	106.30698830614172
2	106.31457640132413
2	106.34236617328537
2	106.3612033156861
2	106.39669475622095
2	106.44119983494774
2	106.44724789583877
2	106.50495170031307
2	106.51791647796844
2	106.57506585929531
2	106.62160430713848
2	106.6382916026468
2	106.66370192211798
2	106.70082540564123
2	106.72296875230465
2	106.72715793505175
2	106.72858509039735
2	106.73162503201824
2	106.74963784378572
2	106.77473727764293
2	106.79368648574244
2	106.85092264239513
2	106.86648403594131
2	106.87571267410138
2	106.88510489992092
2	106.92998746581453
2	106.96164734765306
2	106.97018591443049
2	106.99185551515889
2	107.02191071782066
2	107.03686201098786
2	107.08034263569492
2	107.16659401100833
2	107.21668380487901
2	107.35951547432063
2	107.42045815742406
2	107.42531752960234
2	107.45108236976024
2	107.4579225340387
2	107.4654326935215
2	107.48147697092746
2	107.48467820140809
2	107.4868561711392
2	107.49564007580784
2	107.4983861875897
2	107.51430482851065
2	107.53416575132434
2	107.56707171620259
2	107.57721694219735
2	107.60702372851976
2	107.61391458550068
2	107.63061166245167
2	107.66328013298774
2	107.70109387094433
2	107.71155138667137
2	107.7240350273256
2	107.74599494068265
2	107.74870667899629
2	107.85860395649865
2	107.8855586579479
2	107.96375029091766
2	108.11405727636664
2	108.11476144708926
2	108.13702179113187
2	108.1647196215308
2	108.19197444521136
2	108.2280468081017
2	108.27326630467799
2	108.31545459876429
2	108.35373641272017
2	108.37227621149661
2	108.51847495363364
2	108.54434245206696
2	108.55090364391033
2	108.55277217511635
2	108.57197196112692
2	108.59309731281579
2	108.60327771506442
2	108.71803749133474
2	108.72862729136412
2	108.73946048023225
2	108.76659219382415
2	108.83664476999508
2	108.91287570674665
2	108.9215097896164
2	108.92877676208639
2	108.94529658315189
2	108.95447015669204
2	108.96734435185888
2	108.96992080095146
2	108.97603455813895
2	108.97950821213642
2	108.98570761330606
2	108.99470648173613
2	109.00426337745755
2	109.06735544099544
2	109.10775966596566
2	109.14301527240617
2	109.14451025321206
2	109.23823842071126
2	109.28114015211472
2	109.28596782173513
2	109.30572686118256
2	109.33129870151087
2	109.34868168848972
2	109.40645772579585
2	109.42307950037207
2	109.45645403592758
2	109.47498433989705
2	109.50563631882723
2	109.50856284920606
2	109.51323817467151
2	109.51499985258904
2	109.52510870805784
2	109.53832282029374
2	109.55378624724845
2	109.6091398789399
2	109.61523900213267
2	109.61942859340282
2	109.63780903580232
2	109.74202969288974
2	109.76218350276298
2	109.84583760137882
2	109.86280053103717
2	109.87220911012318
2	109.87652528166532
2	109.91556630710922
2	109.91702099374606
2	109.92835481434089
2	109.95826027823279
2	109.9977772438849
2	110.01541594462101
2	110.02552017457819
2	110.06251595601579
2	110.09165689068783
2	110.11747592676453
2	110.12009016555979
2	110.12210772384144
2	110.19456688678218
2	110.23555971024773
2	110.23596672396071
2	110.24751373307434
2	110.27056869206888
2	110.2709578496162
2	110.27145972616445
2	110.30097582497656
2	110.30169175841789
2	110.31119384820852
2	110.31741173738895
2	110.33058524201257
2	110.35121457167264
2	110.36929441230973
2	110.39234302307428
2	110.39876358926713
2	110.40802779845359
2	110.41228216307788
2	110.41325187139225
2	110.4152458512625
2	110.42908017669878
2	110.44968987668476
2	110.46603655081203
2	110.50939885082022
2	110.53087704524647
2	110.54848617266771
2	110.56252382998314
2	110.58236916133554
2	110.66044252367959
2	110.66942576451484
2	110.71761757232278
2	110.86115149552582
2	110.86911438192047
2	110.89365025213267
2	110.89955044304742
2	110.91926893140442
